Retrieval;19 year old Wojtek lives in a poverty stricken Polish town. He is in love with an older woman, an illegal emigrant from Ukraine. He boxes in illegal matches to get money and is spotted by a man running a security business. Accepting this man's offer means becoming a gangster, but this could allow him to a residence permit for his girlfriend Katya.;103;2006-11-17;/2U9K1GIpQeLDKHnfpOCAAcTJgJY.jpg
Return of the Living Dead: Rave to the Grave;A college student creates and sells a drug called 'Z' on campus which resurrects the living dead, who wreak havoc at a Halloween rave.;86;2005-10-15;/pKWR5x6JGSRgNGsiJmlGm0WxKXF.jpg
Robin Williams: Live on Broadway;"2002 HBO Stand-up Special starring Robin Williams. Recorded and broadcast live from New Your City's Broadway Theater at the culmination of his historic 2002 sold-out tour, this special finds the Oscar-winning actor/writer/comedian returning after 16 years to his stand-up roots to deliver what the Washington Post calls ""...in its madcap way, a seminal cultural event.""";99;2002-07-14;/BHXaRTS2rLY0UaF0V377X6Fx0f.jpg
Robot Jox;50 years after a nuclear war, the two superpowers handle territorial disputes in a different way. Each fields a giant robot to fight one-on-one battles in official matches, each piloted by a man inside, known as robot jockeys or jox. The contest for possession of Alaska will be fought by two of the best. The conscientious Achilles fights for the Americans. Opposing him is a Russian, Alexander.;85;1989-10-01;/2IdkCMfo5GO3LD2KsGczDFdVxYp.jpg
Rookie of the Year;"12-year-old Henry Rowengartner, whose late father was a minor league baseball player, grew up dreaming of playing baseball, despite his physical shortcomings. After Henry's arm is broken while trying to catch a baseball at school, the tendon in that arm heals too tightly, allowing Henry to throw pitches that are as fast as 103 mph. Henry is spotted at nearby Wrigley Field by Larry ""Fish"" Fisher, the general manager of the struggling Chicago Cubs, after Henry throws an opponent's home-run ball all the way from the outfield bleachers back to the catcher, and it seems that Henry may be the pitcher that team owner Bob Carson has been praying for.";103;1993-07-07;/vyfinDLt7gc0wwTRFVBKc81bo6k.jpg
Rugantino;A beautiful girl Rosina lives In Rome. Her husband is strong as a bull and jealous as Shakespeare's Othello. Once the husband of Rosina kills a wealthy aristocrat, who sang the serenade to his wife, and now he is hiding from justice.;110;1973-01-01;/AIzCoZqTjHssbY8LeETH3Tl3Mw.jpg
Rush;A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.;123;2013-09-02;/cjEepHZOZAwmK6nAj5jis6HV75E.jpg
Sailor of the King;A British naval officer has a brief affair with a woman in England and never knows that she bears him a son. 20 years later the boy is on a ship under his command when he is tracking a German Raider. When the boy is captured after his ship is sunk, he finds a way to slow the German's progress while a lethal hunt for him goes on.;83;1953-06-11;/vvdeAfmCCDr0fS6z9yhIi26gvvL.jpg
Saint Laurent;1967-1976. As one of history's greatest fashion designers entered a decade of freedom, neither came out of it in one piece.;150;2014-09-23;/rztKoBmByO5TaT8bK70W1gZZ3lL.jpg
Sam Steele and the Junior Detective Agency;13-year-old Sam Steele Jr. forms his own private detective agency to emulate his father, Des Moines detective Sam Steele, and helps track down a jewel thief.;87;2011-01-04;/tmTuO2SQoTCSe1ly6HM9yBgSf6m.jpg
Samurai Cop 2: Deadly Vengeance;25 years later after the events of Samurai Cop (1991), Detective Frank Washington is forced to team up with his long estranged partner Joe Marshall to solve a series of assassinations being committed by a secret group of female vigilante killers.;90;2015-10-09;/14gUMD4nCEEdaH2XC112AiuAgUR.jpg
San Francisco;A beautiful singer and a battling priest try to reform a Barbary Coast saloon owner in the days before the big earthquake.;115;1936-06-26;/zQF1UDB0ck4dRfKAn4XixGrCkjx.jpg
Sand Storm;A Bedouin village in Northern Israel. When Jalila's husband marries a second woman, Jalila and her daughter's world is shattered, and the women are torn between their commitment to the patriarchal rules and being true to themselves.;87;2016-01-25;/kEhpBkep3iHzyI9MD5AZubeq2IN.jpg
Satellite in the Sky;A bomb dooms the first space satellite, manned by a selfless crew, a stowaway reporter (Lois Maxwell) and a mad scientist (Donald Wolfit).;85;1956-07-21;/9BBhiKx613ecnGOI6Uxny7yAvVX.jpg
Save the Tiger;A businessman's professional struggles begin to conflict with his personal life over the course of two days.;100;1973-02-14;/zP3O8iCnZ0frWvE3FADyxS2Ac1N.jpg
Saving Face;A Chinese-American lesbian and her traditionalist mother are reluctant to go public with secret loves that clash against cultural expectations.;91;2004-09-12;/i8EjD4doHhCxp7y8kdrHAlCw4h.jpg
Say Anything...;A budding romance between noble underachiever Lloyd Dobler and high school valedictorian Diane Court is threatened when Diane's overly possessive, disapproving father interferes with their relationship. With a prized scholarship to study abroad hanging in the balance, Diane must find a way to make both men happy.;100;1989-04-14;/oVlRVSZx5IpQCC6uymBYpP1fggB.jpg
Scenes from a Mall;A comedy about a married couple -- he's a sports lawyer, she's a psychologist -- which takes place on their 16th wedding anniversary, when they make some startling confessions.;89;1991-02-22;/tvGn7YbS8BLhz7lghJs1vLVey8E.jpg
Scrawl;A boy writes a comic book with his best friend, and finds situations depicted in the comic book coming to life. Along with the appearance of a mysterious girl, the boy is forced to face the reality of what he has written, and begins a battle to attempt to rewrite death.;82;2015-10-17;/9qQvbpThSQrQUOjNm8YJA0efJhC.jpg
Screaming Mimi;A blonde night club dancer is being stalked. Will anyone believe her?;79;1958-06-25;/6YQbdTdIL1KfW8b7Av99z0Ak8UZ.jpg
Screwed;A chauffeur kidnaps his rich boss's dog to hold it for ransom, but when she accidentally gets the dog back, she thinks that it's the chauffeur who's been kidnapped.;81;2000-05-12;/ufR8uH9GsweCGP1i2Npoze2VmBM.jpg
Season of the Witch;A 14th century Crusader returns with his comrade to a homeland devastated by the Black Plague. The Church commands the two knights to transport a witch to a remote abbey, where monks will perform a ritual in hopes of ending the pestilence.;95;2011-01-07;/rn62dxAysDJO5MEcz4yFw0Vc4aX.jpg
Semen, a Love Sample;A biologist in an insemination clinic unexpectedly falls in love with a free-spirited trapeze artist and the idea of fathering her child. A hilarious romantic comedy about love at first sight, with complications to follow...and more laughs than you could possibly conceive!;89;2005-01-01;/iPT7KsF3GJv00PZLZ5J2rHrGyLD.jpg
Serial (Bad) Weddings;A catholic French couple sees their life upside down when their four daughters get married to men of different religion and origins.;94;2014-04-16;/tySb2K0Qr8YS9M8JqCHG82sWXkf.jpg
Sex & Drugs & Rock & Roll;A biography of Ian Dury, who was stricken with polio at a young age and defied expectations by becoming one of the founders of the punk-rock scene in Britain in the 1970s.;115;2010-01-08;/naa1OGvHNig3yCL3RVOpLQnE5xA.jpg
Shadow of a Doubt;"A bored young woman, a teen living in Santa Rosa, California, Charlotte ""Charlie"" Newton (Wright), is frustrated because nothing seems to be happening in her life and that of her family. Then, she receives wonderful news: her uncle (for whom she was named), Charlie Oakley (Cotten), is arriving for a visit. But Uncle Charlie may not be the man he seems to be.";108;1943-01-16;/yOh2tz9FlQ6D89qOqHBpScv5tBP.jpg
Shark Attack 2;A biological experiment goes bad, this time releasing a gaggle of mutated great white sharks with a taste for human flesh. Soon enough, shark expert Nick West is on the case, leading a crew to study them and eventually bring them back into captivity. West's plans hit a snag, however, when Australian shark hunter Roy Bishop is called in to wipe out the fishy menace.;98;2001-02-13;/8Qai7KKmDwoQBAzyQBxAmIEmIDa.jpg
Sharpe's Honour;1813. Major Sharpe's old enemy, Major Ducos manipulates a beautiful young marquesa into falsely accusing Sharpe of rape. Her husband calls Sharpe out in a duel. But when the husband is found dead the next morning, Sharpe is arrested and brought before a court martial, and it seems not even Patrick Harper and the Chosen Men can save Sharpe from a hanging, or rescue his honour;101;1994-06-08;/glRPfqAAA15gJbJ1cSPJXRdgZGH.jpg
She Cried No;A college freshman is date-raped and tries to press charges.;98;1996-09-23;/uyAFdEiu9GpzKPziqiAY2cXtzpr.jpg
She Loves Me Not;A cabaret dancer witnesses a murder and is forced to hide from gangsters by disguising herself as a male Princeton student.;85;1934-08-31;/xIn4uckPPETmUEWl2wEZ7b4dixj.jpg
She's on Duty;A boisterous detective goes undercover in a high school in order to befriend the teenage daughter of a notorious gangster.;111;2005-03-17;/hgbavneqFF3b1pqHSBL4oFijLgM.jpg
Siam Sunset;A British design executive, who seemingly has everything going for him has his life totally changed when a refrigerator falls from an aircraft and lands on his wife...;91;1999-09-09;/nphzIbndCj7Tw8nRzrDalbvOQrf.jpg
Siddharth;A chain-wallah from Delhi travels across India in search of his missing son, in the hopes that whoever took him, returns him unharmed.;96;2013-10-10;/owDGi3kxhyLNmYkcnFUGrotsrOK.jpg
Side Street Story;A combination of a satire on war and a comedy with war as the background. It tells of the ordinary people living on a Naples sidestreet, from 1940 to 1950 under the dominance of the Fascists, the Nazis and then the Allies occupation forces. Primary among the citizens is Gennaro Iovine (Eduard De Filippo)who has a penchant for innocently getting into trouble, and his friend Pasquale (Toto.) The latter is a rail-sweeper who becomes a professional stand-in...a corpse used to conceal contraband...serving jail time for those who don't care to spend the time to do the time...a substitute at a political rally when violence threatens the scheduled speaker;84;1951-04-17;/n9Pub1ud8U3J376wBfJxQqk3DbL.jpg
Sing Street;A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes.;106;2016-03-11;/s0C78plmx3dFcO3WMnoXCz56FiN.jpg
Siren;A bachelor party becomes a savage fight for survival when the groomsmen unwittingly unleash a fabled predator upon the festivities. Feature film adapted from the V/H/S (2012) anthology segment 'Amateur Night.';82;2016-12-02;/gn1zRuWNOSfGlc5unAsoX0jg4RF.jpg
Sister Smile;A biography of the Belgian nun Jeannine Deckers, who became a popular singer in the early 1960s and struggled with the contradiction between the church and her true self.;120;2009-04-29;/r8EPOsBPcvnHNg3vAUWUYebWkIV.jpg
Six Shooter;A black and bloody Irish comedy about a sad train journey where an older man, whose wife has died that morning, encounters a strange and possibly psychotic young oddball...;27;2004-01-01;/hBJTJi0SH4avrBr7OQqBZuYPvmA.jpg
Sixty Six;A boy's barmitzvah looks set to be a disaster when it coincides with the 1966 World Cup Final.;93;2006-01-01;/10ggyyntCy8JfYC3j49is17qm4e.jpg
Skeleton Man;A co-ed group of Special Forces agents search the wilderness for a predator type creature that has been on a killing spree.;89;2004-03-01;/zBr9RtCuadZqm78CbZqnZNx0ofJ.jpg
Slap the Monster on Page One;"1972, Milano. We are just a few days before the general elections. The daughter of a well-known professor is found dead. Mr Bizanti editor in chief of newspaper ""Il Giornale"", in agreement with its owner Mr. Montelli, decides to charge of following the story the junior Roveda and the senior Lauri. At one point, some elements indicates senator Boni as a possible murderer. All the ""old guard"" within ""Il Giornale"" drives articles in order to underline responsibilities of senator Boni. But young Roveda doesn't surrender and continues to search for the truth. (IMDb)";90;1972-10-19;/dDLNeAsd6JG5Nuz3g8V1TR8kRB9.jpg
Sleeping Beauty;A beautiful princess born in a faraway kingdom is destined by a terrible curse to prick her finger on the spindle of a spinning wheel and fall into a deep sleep that can only be awakened by true love's first kiss. Determined to protect her, her parents ask three fairies to raise her in hiding. But the evil Maleficent is just as determined to seal the princess's fate.;75;1959-01-28;/iFJGafuB2f2IJWG2EmdtUpgfAn6.jpg
Sleepwalk with Me;A burgeoning stand-up comedian struggles with the stress of a stalled career, a stale relationship, and the wild spurts of severe sleepwalking he is desperate to ignore.;81;2012-08-24;/gUp5BId78jCaRLCq1cB1o1vcjXp.jpg
Snow Shark: Ancient Snow Beast;12 years ago during a scientific expedition 3 animal biologists stumbled upon a great discovery that ended in tragedy. Whatever killed them has awoken and now the legend of the Ancient Snow Beast could prove to be more than just a legend.;80;2011-10-12;/sajWrupiVMjReRhP214kkygiFVT.jpg
